@relation twittr

@attribute L1 numeric
@attribute L2 numeric
@attribute L3 numeric
@attribute L4 numeric
@attribute L5 numeric
@attribute L6 numeric
@attribute L7 numeric
@attribute L8 numeric
@attribute L9 numeric
@attribute L10 numeric
@attribute L11 numeric
@attribute L12 numeric
@attribute L13 numeric
@attribute L14 numeric
@attribute L15 numeric
@attribute L16 numeric
@attribute L17 numeric
@attribute L18 numeric
@attribute L19 numeric
@attribute L20 numeric
@attribute L21 numeric
@attribute L22 numeric
@attribute L23 numeric
@attribute L24 numeric
@attribute L25 numeric
@attribute L26 numeric
@attribute L27 numeric
@attribute L28 numeric
@attribute L29 numeric
@attribute L30 numeric
@attribute L31 numeric
@attribute L32 numeric
@attribute L33 numeric
@attribute L34 numeric
@attribute L35 numeric
@attribute L36 numeric
@attribute L37 numeric
@attribute L38 numeric
@attribute L39 numeric
@attribute L40 numeric
@attribute L41 numeric
@attribute L42 numeric
@attribute L43 numeric
@attribute L44 numeric
@attribute L45 numeric
@attribute L46 numeric
@attribute L47 numeric
@attribute L48 numeric
@attribute L49 numeric
@attribute L50 numeric
@attribute L51 numeric
@attribute L52 numeric
@attribute L53 numeric
@attribute L54 numeric
@attribute L55 numeric
@attribute L56 numeric
@attribute L57 numeric
@attribute L58 numeric
@attribute L59 numeric
@attribute L60 numeric
@attribute L61 numeric
@attribute L62 numeric
@attribute L63 numeric
@attribute L64 numeric
@attribute L65 numeric
@attribute L66 numeric
@attribute L67 numeric
@attribute L68 numeric
@attribute L69 numeric
@attribute H1 numeric
@attribute H2 numeric
@attribute H3 numeric
@attribute H4 numeric
@attribute H5 numeric
@attribute H6 numeric
@attribute H7 numeric
@attribute H8 numeric
@attribute H9 numeric
@attribute H10 numeric
@attribute H11 numeric
@attribute H12 numeric
@attribute H13 numeric
@attribute H14 numeric
@attribute H15 numeric
@attribute H16 numeric
@attribute H17 numeric
@attribute H18 numeric
@attribute H19 numeric
@attribute H20 numeric
@attribute H21 numeric
@attribute H22 numeric
@attribute H23 numeric
@attribute H24 numeric
@attribute H25 numeric
@attribute H26 numeric
@attribute H27 numeric
@attribute H28 numeric
@attribute H29 numeric
@attribute H30 numeric
@attribute H31 numeric
@attribute H32 numeric
@attribute H33 numeric
@attribute H34 numeric
@attribute H35 numeric
@attribute H36 numeric
@attribute H37 numeric
@attribute H38 numeric
@attribute H39 numeric
@attribute H40 numeric
@attribute H41 numeric
@attribute H42 numeric
@attribute H43 numeric
@attribute H44 numeric
@attribute H45 numeric
@attribute H46 numeric
@attribute H47 numeric
@attribute H48 numeric
@attribute H49 numeric
@attribute H50 numeric
@attribute H51 numeric
@attribute H52 numeric
@attribute H53 numeric
@attribute H54 numeric
@attribute H55 numeric
@attribute H56 numeric
@attribute H57 numeric
@attribute H58 numeric
@attribute H59 numeric
@attribute H60 numeric
@attribute H61 numeric
@attribute H62 numeric
@attribute H63 numeric
@attribute H64 numeric
@attribute H65 numeric
@attribute H66 numeric
@attribute H67 numeric
@attribute H68 numeric
@attribute H69 numeric
@attribute H70 numeric
@attribute H71 numeric
@attribute H72 numeric
@attribute H73 numeric
@attribute H74 numeric
@attribute H75 numeric
@attribute H76 numeric
@attribute H77 numeric
@attribute H78 numeric
@attribute H79 numeric
@attribute H80 numeric
@attribute H81 numeric
@attribute H82 numeric
@attribute H83 numeric
@attribute H84 numeric
@attribute H85 numeric
@attribute H86 numeric
@attribute H87 numeric
@attribute H88 numeric
@attribute H89 numeric
@attribute class {0.0,1.0}

@data
0.6631485168831665,0.3244014833561181,0.13573051087752533,0.6863027667737267,0.8158621324051252,1.5357671940474598,0.6694804801138465,0.10371853575475956,0.6280105532255469,1.1406522271948116,0.05362055427733927,-0.25286804011885144,1.6860994173657773,1.3762890444207858,1.1087847709763172,0.21204834478682935,1.2563996792537748,2.073974534447293,0.23271495156534783,1.3237083368195999,0.9021389485146941,1.5119855839871994,0.7313509052927478,0.146786796556628,1.4560176175646375,1.9570798835188306,1.804404159606435,1.256513221410372,0.8597888521765515,1.8779991589307352,2.112154322560261,1.0170137412080889,1.5259848429931757,0.7879547801260136,2.000882241525053,-0.263036903753853,0.40055953343481815,1.303883237607217,2.095875017371046,0.32249655338441213,1.5530873715439304,0.07939109309211316,1.5201337723621133,0.0845959121139432,0.21272731780447085,0.4120440013053518,0.6260769755482972,1.0948566604391063,-0.17375408118016267,1.1708523745216386,2.2100677457135,1.5564720852613672,0.12829518363433068,0.9370147939483273,1.8799529694198758,-0.15327996956695372,2.966977394945509,0.6837173546777756,-0.10820020709836266,0.5986492034590093,0.35565963854447935,0.28268425894696764,1.2893556575915543,0.9659519566173683,-0.027130263610256108,0.19338076916709304,-0.29267107966413236,-0.3244428422615249,0.7216895227302069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,?
4.203253669827908,4.2621931256402705,3.7594757936433543,3.404455051884262,3.1218526223435785,2.6499894150219876,4.203588346046297,1.619621939295369,3.8942065771100696,4.292779306159893,4.740841689154993,2.57354408572573,3.379585907753967,3.495949288438036,4.185025017968187,3.4924362386390797,3.7023472720522648,3.628675589248051,2.6531699902521027,3.5275038381192583,3.0095689835154165,2.4704107204776244,3.2523790799087857,2.366203160492843,3.6811598792473075,3.15837562139282,2.982408947743279,3.78623208388679,2.8423607936660114,4.071028760647813,3.182109725563785,3.9165131822020114,4.117456088925757,3.8837673108662094,3.851716524639418,1.7587369447071346,3.066874561302626,2.825878039344849,3.2803038485010774,1.3143026961894317,2.4562674122264005,1.9847773273028286,2.943198761669778,3.5595356866405345,2.1599155463067734,3.09323172810919,2.691147627880377,5.137404329752729,1.6397391134127925,2.836949880615603,3.9354432249211593,4.722334460699096,1.8257637930683337,3.166828194584761,4.020727346711918,1.0877337599389847,3.5605811559560188,4.303096329565202,0.30149737422782197,3.4717118579384216,1.8359727287025824,1.913651342324893,2.6286218567672974,4.072887306860181,2.970174076983691,4.705598716399264,2.5439870770805353,3.0822070014844867,2.5431837071718615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,?
-0.606582839996725,-0.5581180065922304,-0.5832089339998636,-0.6054053773359133,-0.6102109337410234,-0.5597883591615146,-0.5837120717524082,-0.3844537467413689,-0.5730561310223309,-0.5794380064963164,-0.587210460256715,-0.5098145970138134,-0.5761916957482174,-0.5971877344918264,-0.5698549687402341,-0.5746510143723076,-0.5816792810149127,-0.5550424177719668,-0.6663112056611611,-0.5906998764306083,-0.5642811175066418,-0.5903663283143787,-0.5955060287156931,-0.5033452696469098,-0.5965868751640289,-0.5891447782792986,-0.594286749570761,-0.583566000514292,-0.5091298693280756,-0.5343334029580498,-0.6186273776427624,-0.46809572856928594,-0.5350074839038951,-0.5368907570466466,-0.5994634454951288,-0.4074493215010664,-0.6416042084221423,-0.5339972776986033,-0.5572455643602243,-0.3369205037237901,-0.4539793855282258,-0.4650049738252341,-0.5183106717812989,-0.6182008962172775,-0.4893201387303729,-0.4898100522559393,-0.6129654158509508,-0.4547866127977826,-0.4796444995452394,-0.5400854345117766,-0.5575994052339395,-0.5368736487015391,-0.4255684181228671,-0.5107787410620582,-0.5636626612451869,-0.35930763950446304,-0.5634028679064657,-0.594413174407883,-0.2537506636221388,-0.4966067255966782,-0.4517838651781224,-0.4714188011094925,-0.5157422630366217,-0.47262904156579927,-0.3739258071500517,-0.48345192291773254,-0.29267107966413236,-0.3244428422615249,-0.5689576357673837,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
-0.3477254400848696,-0.35168069900197346,-0.3871345399423939,-0.28321060216117316,-0.5040140032833316,-0.4473439148429843,-0.324159639462117,-0.3143811703065179,-0.3673269273583388,-0.2420040372076262,-0.47735371490802,-0.4241657447154928,-0.3758173400152635,-0.3893331200461693,-0.42553752505419573,-0.42621717302152706,-0.3501102781464167,-0.40655973276290563,-0.48189558366597973,-0.34360765355761624,-0.30963332161072116,-0.37394774910686335,-0.49599175866506007,-0.3239984927631752,-0.35265416733250615,-0.45856915459734315,-0.33819875214970807,-0.39633351891653074,-0.320313493948127,-0.4124984250848788,0.03612145106088651,-0.11449823576514906,-0.36263898360103985,-0.44225893296288515,-0.3088365745928731,-0.3352431126274597,-0.5603966441216,-0.2181115641304154,-0.08347403190821177,-0.29135103229761355,-0.15291937196740238,-0.3969554654605657,0.4816809423267901,-0.4620238276992284,-0.35023526526592275,-0.17294241181548567,-0.47529403902881207,-0.21897133208782127,-0.45779518394773394,-0.27945117367621947,-0.3632738393163534,-0.31720156550790074,-0.1789085145063013,-0.39453254482034844,-0.4279062373193501,-0.13388913004342343,-0.35720366671334147,-0.4988520133547497,-0.22410149655248066,-0.36962053092355496,-0.38449690653457225,-0.3486578378444874,-0.1081395067657433,-0.34275714589648554,-0.20052803538015387,-0.25784102555612404,-0.29267107966413236,-0.3244428422615249,-0.22654104269659434,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,?
-0.12467835241378471,-0.516830545074179,-0.5033267734579315,0.6452961590242143,-0.5899829469871773,-0.5495661369507392,-0.5050598195432291,-0.321388427950003,-0.48096782081082967,-0.3819156830102538,-0.16609293642005074,-0.4241657447154928,-0.5697280068536059,-0.5606418682156669,-0.4938984194317928,-0.48559070956183925,-0.5961523436941938,-0.5463081421831985,-0.5049475364153774,-0.45713651271547745,-0.5291572835899631,-0.528532448540803,-0.5623346053654821,-0.480926922536443,-0.4299986844498182,-0.5891447782792986,-0.5686779498286557,-0.5398784214748144,-0.46192577548308844,-0.5343334029580498,-0.31520718873131537,-0.46809572856928594,-0.47259819931148195,-0.4490183489688681,-0.4923903877942977,-0.4074493215010664,-0.6010004262718711,-0.5052803946469498,-0.509868411115023,-0.32083716086749253,-0.4539793855282258,-0.4650049738252341,-0.4798494558540647,-0.6182008962172775,-0.4495816034548157,-0.4410611844958695,-0.6129654158509508,-0.353722921064942,-0.43594586835022847,0.0498448010353715,-0.48104690956943585,-0.4593423252214314,0.4736190486975228,-0.44737172493021654,-0.53233425572384,0.598115061969845,-0.5071667221265227,-0.5107971584863914,-0.2537506636221388,-0.4807334512625378,-0.4517838651781224,-0.4363442401766339,-0.45751329785506767,-0.4326684582829335,-0.32438358664436656,-0.48345192291773254,-0.29267107966413236,-0.3244428422615249,0.2536526410772345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
0.3500640727210015,0.07151578155805333,0.1284684962828042,0.0858488675844383,0.5579553012935877,0.16598941780354481,0.4020628226026373,0.05233197970253552,0.09115529794998652,0.26003186831944947,0.6578326536951619,-0.12439476167137048,-0.04616920639008149,0.2136736735104622,0.14413659475911353,0.2565784971920635,0.1564469156284185,-0.1707342918661614,1.108689156042459,0.09269933457847775,-0.151576068985667,-0.0956952901257721,0.0347510149383163,-0.2567434514317748,0.18280787424888503,0.2334816509170201,0.24226737533801201,0.13415851227712597,0.1045233506567572,0.05047449083317086,0.3714806072261701,-0.043778737204321676,0.08908536202023595,0.34859273973712124,0.33360177161211296,-0.3352431126274597,1.0366854537890668,0.1264910324894259,0.248166040808197,-0.07690646088031201,0.14814064159342105,-0.05670792363722365,-0.3644658080723621,0.5726492512328464,-0.2045273025888797,-0.1485679779354508,0.304843762963307,0.4210987155535024,-0.17375408118016267,0.04704228210165583,0.21381420492375103,0.04461127739926824,-0.10715290618148214,0.12329142025635885,0.10467665654354819,-0.12419371028165829,0.3988600709947806,0.11035038835897545,-0.0650741459061327,-0.03628176990660661,-0.24992298924747197,-0.26097143551234087,0.2412342843235811,-0.21288525022717178,-0.2748413661386815,0.41899166652870157,-0.29267107966413236,3.0822070014844867,0.010516598660105984,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
0.19352185063991897,0.1902172334224511,0.05584835033559322,-0.07231947659225232,0.28487748011666564,0.2579894177005242,0.15561909901387594,-0.19525779036727126,-0.0068109895090573466,0.17773090020025673,-0.056236191071355746,0.26102507367107247,0.03139506034525546,0.29590187263182105,0.5846845807480727,-0.06255426171211467,0.1709199783076995,0.4756021017026931,1.2700528252882428,0.04817821334010081,0.07672885147274457,0.3062249284024708,0.7645223286429589,0.034695061004293884,0.040017996493847394,-0.027669596446890554,0.10568711004678376,0.14872103862361852,0.15172744450174433,0.6109153890497573,-0.1874513197159692,-0.3266567314476312,-0.01493011230045255,-0.16512287671758377,0.440674829312944,-0.3352431126274597,0.30581737508418533,0.24135856469603967,0.011280274582190735,-0.05546200373858186,-0.2532727098210102,0.555737651644792,0.21245243083615079,0.3188615148910168,-0.13167332125035816,0.19267409638503774,0.16717238614116836,-0.18528343484354107,-0.2393020279726791,-0.11690507552071074,0.07837517413270612,0.6002524290067064,-0.1789085145063013,0.08102007616846438,1.0236432185030588,-0.30598283081475475,-0.1260106229513537,0.12229553349061713,-0.16749854123767885,-0.2267610619162914,-0.24992298924747197,-0.26097143551234087,-0.2828264023104055,-0.05304291709570873,-0.12621470462162626,0.41899166652870157,-0.29267107966413236,-0.3244428422615249,0.0611699408303411,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,?
-0.5738419830908776,-0.5529570739024741,-0.5323748318368159,-0.5497535525330036,-0.5646979635448698,-0.5086772481076373,-0.5391424621672067,-0.37511073655005545,-0.5632595022764265,-0.5547477160605586,-0.5689010026985991,-0.5098145970138134,-0.5568006290643831,-0.5652101015001868,-0.5318766940860135,-0.4930124016293783,-0.5382600929770698,-0.5375738665944302,-0.6432592529117634,-0.5439526991303124,-0.5291572835899631,-0.5594493884275908,-0.5955060287156931,-0.480926922536443,-0.548990249245683,-0.576087215911103,-0.5772142164093576,-0.5575614891812696,-0.4147216816381013,-0.48559941180878136,-0.5707189267620076,-0.39737623000845856,-0.5008309709128117,-0.4490183489688681,-0.4617980855940603,-0.4074493215010664,-0.6280696143720519,-0.5052803946469498,-0.509868411115023,-0.3315593894383576,-0.4539793855282258,-0.4650049738252341,-0.5183106717812989,-0.559634495523009,-0.48269704951778003,-0.4898100522559393,-0.6129654158509508,-0.4210987155535024,-0.4796444995452394,-0.5120602451746199,-0.531100464426996,-0.5239517614548544,-0.4098718788018129,-0.45793956095219013,-0.53233425572384,-0.34476450986181534,-0.544657485979818,-0.5705228841445997,-0.24566452714859566,-0.4966067255966782,-0.4517838651781224,-0.4538815206430632,-0.3992843326735136,-0.4526487499243664,-0.3491546968972091,-0.48345192291773254,-0.29267107966413236,-0.3244428422615249,-0.5689576357673837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
0.10348449414883883,0.040550185419514787,0.08489640871447762,-0.14261651844855927,0.07248361920128177,0.20687830664664675,0.12940168161081622,-0.08547742061933807,0.0754806919565395,-0.003331229661967269,-0.07454564862947158,-0.12439476167137048,0.19298728271054078,0.2684924729247014,0.1669235595516459,-0.032867493441958565,0.011716288835608442,0.14369962932949756,-0.020856528678026464,-0.02973374882705883,-0.01986169179812186,-0.06477835023898419,0.3001224017400045,0.012276713893827064,-0.03137694238367143,0.011503090657696047,0.30202124140292436,0.1508013995302603,-0.1314971185681785,0.05047449083317086,0.21178577095698745,0.026940761356505697,-0.023845724385082995,0.11877259553370058,-0.03350585479073623,0.6034376027294275,-0.18142801071906886,0.15520791554107932,0.248166040808197,-0.03133698945413543,0.3488473173006367,0.011341584727444754,0.058607567127214,0.24077298063199223,-0.2177734810140654,-0.19731684569552058,0.7178578934297231,-0.18528343484354107,-0.30484997476519554,0.12411155277883669,0.06070921359474373,-0.14921703130100086,0.054297212549360936,0.18669843638820055,-0.1981645968294724,0.0866816695367336,0.1301762633794976,-0.11660736914221627,-0.12706785886996325,0.28118371677620135,0.08651180397027874,-0.2083595941130529,0.008318423597364837,-0.262835979330754,-0.12621470462162626,-0.25784102555612404,-0.29267107966413236,-0.3244428422615249,-0.0725548824990796,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,?
-0.6035133846618018,-0.5529570739024741,-0.5832089339998636,-0.6024763339252338,-0.615267930429485,-0.5700105813722901,-0.5810903300121023,-0.3844537467413689,-0.57109680527315,-0.5712079096843972,-0.587210460256715,-0.5098145970138134,-0.5568006290643831,-0.5971877344918264,-0.5546636588785459,-0.5746510143723076,-0.5961523436941938,-0.5375738665944302,-0.6663112056611611,-0.5929259324925271,-0.5555001590274721,-0.5903663283143787,-0.5955060287156931,-0.5033452696469098,-0.602536453403822,-0.602202340647494,-0.6028230161514628,-0.5814856396076501,-0.5091298693280756,-0.5099664073834156,-0.6186273776427624,-0.46809572856928594,-0.5350074839038951,-0.5368907570466466,-0.5994634454951288,-0.3352431126274597,-0.6416042084221423,-0.5339972776986033,-0.5572455643602243,-0.3369205037237901,-0.4539793855282258,-0.4650049738252341,-0.5183106717812989,-0.6182008962172775,-0.48269704951778003,-0.4654356183759044,-0.6129654158509508,-0.4547866127977826,-0.4796444995452394,-0.5386841750449187,-0.5605437319902666,-0.5497955359482237,-0.4255684181228671,-0.5107787410620582,-0.5636626612451869,-0.35688378456402176,-0.5634028679064657,-0.5824680292762414,-0.2537506636221388,-0.4966067255966782,-0.4517838651781224,-0.4714188011094925,-0.45751329785506767,-0.47262904156579927,-0.3739258071500517,-0.48345192291773254,-0.29267107966413236,-0.3244428422615249,-0.5730099031410025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
2.853716474240014,2.6364993283669964,3.091370450929013,3.5040425278473637,3.774205195155115,4.449100524118473,2.9163131515560647,1.4631265185908686,3.5278126620132455,3.107645365243518,2.543706782181093,2.4022463811290886,3.7867983081144865,3.7334974192330725,3.2887377361285806,3.351424089355838,3.0221133261260573,3.1482904318657945,2.4687543682569215,3.431783427456748,3.6505789524948025,3.490669736741626,2.7548077296556204,3.980324152446454,3.3212103957398167,2.9233394987653,3.8616444055555608,3.528267331463208,4.872136829000458,2.7064770084682976,3.6771637179982513,4.128671677884493,3.3016775831820717,3.7080224947106526,3.0104282141328884,4.069335628662549,2.8638556505512702,2.7110105071382353,2.5222693965778573,0.858607981927666,5.065454196420204,2.8013714276788493,3.5970394324327595,3.3447922174282168,3.1467558389831103,2.605743050508492,4.2055327729239025,2.610812036431715,3.4969309392007584,2.766886907272711,3.2553037442096073,2.1508788986088594,1.617224056374328,4.329290157001859,2.9033475497838763,1.3446623836257612,2.929486631092214,2.7860628978467092,0.511736922539943,4.106642831304038,4.594738033088139,2.667754402381353,1.9881032397702028,3.373577099410031,2.053642997628517,2.9007115375063957,5.380645233825203,3.0822070014844867,3.177363551143205,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,?
-0.6086291435533404,-0.5581180065922304,-0.5832089339998636,-0.6083344207465927,-0.6051539370525619,-0.5700105813722901,-0.5837120717524082,-0.3844537467413689,-0.5750154567715118,-0.5794380064963164,-0.587210460256715,-0.5098145970138134,-0.5761916957482174,-0.5971877344918264,-0.56225931380939,-0.5746510143723076,-0.5816792810149127,-0.5550424177719668,-0.6663112056611611,-0.595151988554446,-0.5642811175066418,-0.5903663283143787,-0.5955060287156931,-0.5033452696469098,-0.602536453403822,-0.602202340647494,-0.6028230161514628,-0.5877267223275755,-0.5091298693280756,-0.5343334029580498,-0.6186273776427624,-0.46809572856928594,-0.5335215485564566,-0.5301313410406636,-0.5994634454951288,-0.4074493215010664,-0.6416042084221423,-0.5339972776986033,-0.5572455643602243,-0.3396010608665064,-0.4539793855282258,-0.4650049738252341,-0.5183106717812989,-0.5791566290877652,-0.4893201387303729,-0.4898100522559393,-0.6129654158509508,-0.4547866127977826,-0.4796444995452394,-0.5400854345117766,-0.5575994052339395,-0.5497955359482237,-0.4278107808830177,-0.5002109050400846,-0.553219859404738,-0.35930763950446304,-0.5634028679064657,-0.594413174407883,-0.2537506636221388,-0.4966067255966782,-0.4517838651781224,-0.4714188011094925,-0.5157422630366217,-0.4626388957450828,-0.3739258071500517,-0.48345192291773254,-0.29267107966413236,-0.3244428422615249,-0.5709837694541932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
